,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16
1963,5.0,8.0,27.0,15.0,3.0,10.0,6.0,6.0,5.0,9.0,5.0,15.0,8.0,7.0,7.0,7.0
1964,5.0,8.0,9.0,9.0,9.0,7.0,10.0,8.0,2.0,9.0,14.0,9.0,10.0,10.0,10.0,10.0
1965,12.0,27.0,32.0,18.0,19.0,15.0,20.0,12.0,14.0,12.0,17.0,21.0,14.0,14.0,13.0,13.0
1966,5.0,2.0,5.0,6.0,4.0,7.0,7.0,4.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0
1967,3.0,4.0,9.0,5.0,4.0,5.0,1.0,2.0,1.0,3.0,3.0,9.0,4.0,4.0,4.0,4.0
1968,4.0,4.0,13.0,3.0,6.0,6.0,7.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0
1969,4.0,5.0,2.0,5.0,4.0,2.0,4.0,9.0,4.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0
1970,2.0,3.0,1.0,4.0,5.0,5.0,2.0,0.0,4.0,4.0,3.0,6.0,4.0,4.0,5.0,5.0
1971,6.0,10.0,18.0,5.0,7.0,7.0,4.0,5.0,5.0,3.0,3.0,4.0,2.0,1.0,1.0,-0.0
1972,7.0,7.0,15.0,10.0,5.0,6.0,2.0,4.0,0.0,4.0,6.0,5.0,2.0,2.0,1.0,0.0
1973,2.0,14.0,23.0,7.0,7.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,5.0
1974,4.0,10.0,3.0,3.0,7.0,6.0,7.0,4.0,7.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0
1975,12.0,7.0,4.0,8.0,8.0,6.0,4.0,4.0,6.0,3.0,5.0,6.0,3.0,3.0,3.0,2.0
1976,2.0,6.0,7.0,3.0,8.0,3.0,3.0,7.0,2.0,8.0,4.0,9.0,6.0,7.0,7.0,7.0
1977,4.0,3.0,6.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,2.0,2.0,1.0,1.0,1.0
1978,4.0,6.0,13.0,5.0,5.0,8.0,5.0,8.0,3.0,11.0,6.0,7.0,7.0,7.0,7.0,7.0
1979,2.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,4.0,2.0,2.0,2.0,2.0,2.0
1980,10.0,6.0,7.0,10.0,8.0,7.0,5.0,3.0,2.0,4.0,8.0,7.0,4.0,4.0,4.0,3.0
1981,1.0,2.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0
1982,3.0,4.0,7.0,5.0,2.0,5.0,3.0,4.0,1.0,5.0,0.0,4.0,2.0,2.0,2.0,2.0
1983,0.0,1.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,1.0
1984,5.0,6.0,5.0,7.0,10.0,6.0,7.0,11.0,2.0,8.0,7.0,8.0,8.0,8.0,8.0,8.0
1985,1.0,6.0,12.0,3.0,6.0,2.0,4.0,3.0,1.0,4.0,7.0,7.0,5.0,5.0,5.0,5.0
1986,8.0,5.0,4.0,10.0,4.0,7.0,8.0,6.0,2.0,5.0,9.0,4.0,5.0,5.0,5.0,5.0
1987,1.0,8.0,7.0,8.0,6.0,5.0,4.0,5.0,0.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0
1988,5.0,4.0,13.0,16.0,8.0,7.0,5.0,5.0,4.0,6.0,4.0,7.0,5.0,4.0,4.0,4.0
1989,4.0,12.0,5.0,4.0,11.0,2.0,3.0,5.0,4.0,3.0,3.0,6.0,3.0,3.0,2.0,2.0
1990,7.0,14.0,8.0,7.0,12.0,7.0,6.0,6.0,4.0,3.0,5.0,5.0,3.0,2.0,2.0,1.0
1991,4.0,3.0,3.0,2.0,2.0,2.0,5.0,2.0,2.0,2.0,5.0,1.0,2.0,2.0,2.0,2.0
1992,1.0,3.0,3.0,6.0,5.0,7.0,5.0,5.0,5.0,10.0,9.0,6.0,9.0,9.0,10.0,10.0
1993,3.0,1.0,4.0,7.0,1.0,5.0,5.0,2.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0
1994,2.0,5.0,3.0,2.0,3.0,3.0,4.0,4.0,5.0,3.0,6.0,3.0,4.0,5.0,5.0,5.0
1995,2.0,4.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0
1996,1.0,2.0,2.0,2.0,1.0,3.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0
1997,25.0,17.0,34.0,23.0,14.0,19.0,12.0,15.0,13.0,9.0,17.0,12.0,9.0,8.0,6.0,5.0
1998,3.0,9.0,5.0,6.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0
1999,6.0,11.0,17.0,6.0,11.0,10.0,7.0,9.0,4.0,6.0,14.0,16.0,11.0,11.0,11.0,11.0
2000,1.0,3.0,4.0,3.0,0.0,0.0,4.0,5.0,1.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0
2001,7.0,6.0,7.0,9.0,9.0,14.0,12.0,11.0,9.0,9.0,4.0,6.0,8.0,8.0,8.0,8.0
2002,5.0,8.0,11.0,3.0,8.0,5.0,9.0,6.0,0.0,6.0,7.0,11.0,7.0,7.0,7.0,7.0
2003,3.0,2.0,4.0,5.0,3.0,3.0,1.0,2.0,0.0,4.0,3.0,5.0,3.0,3.0,3.0,3.0
2004,1.0,8.0,11.0,7.0,4.0,4.0,2.0,4.0,1.0,3.0,4.0,3.0,2.0,2.0,1.0,1.0
2005,1.0,3.0,3.0,0.0,5.0,2.0,1.0,0.0,0.0,2.0,3.0,2.0,2.0,2.0,1.0,1.0
2006,8.0,5.0,1.0,2.0,6.0,12.0,9.0,6.0,12.0,8.0,7.0,3.0,8.0,8.0,8.0,9.0
2007,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2008,4.0,4.0,8.0,2.0,6.0,5.0,5.0,2.0,3.0,4.0,8.0,3.0,4.0,4.0,4.0,4.0
2009,8.0,10.0,8.0,9.0,12.0,7.0,13.0,9.0,10.0,19.0,12.0,16.0,15.0,16.0,17.0,17.0
2010,2.0,1.0,2.0,1.0,4.0,3.0,5.0,1.0,1.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0
2011,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0
2012,3.0,5.0,3.0,0.0,5.0,4.0,3.0,5.0,3.0,4.0,7.0,3.0,5.0,5.0,5.0,5.0
2013,6.0,7.0,5.0,9.0,6.0,6.0,6.0,8.0,5.0,6.0,5.0,7.0,6.0,6.0,6.0,6.0
2014,11.0,5.0,1.0,3.0,3.0,10.0,1.0,1.0,6.0,5.0,6.0,7.0,5.0,5.0,5.0,5.0
2015,1.0,0.0,0.0,2.0,4.0,3.0,0.0,4.0,4.0,4.0,1.0,2.0,3.0,4.0,4.0,4.0
2016,9.0,9.0,6.0,9.0,5.0,8.0,6.0,5.0,7.0,8.0,8.0,14.0,9.0,9.0,9.0,9.0
2017,3.0,2.0,4.0,3.0,2.0,6.0,2.0,5.0,2.0,3.0,3.0,5.0,4.0,4.0,4.0,4.0
2018,3.0,6.0,8.0,3.0,7.0,3.0,3.0,5.0,6.0,8.0,7.0,11.0,8.0,9.0,9.0,9.0
2019,11.0,11.0,7.0,9.0,13.0,12.0,7.0,5.0,6.0,7.0,8.0,13.0,8.0,8.0,8.0,7.0
2020,3.0,3.0,6.0,3.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0
2021,1.0,5.0,5.0,6.0,6.0,5.0,2.0,8.0,5.0,8.0,6.0,1.0,5.0,6.0,6.0,6.0
2022,11.0,8.0,6.0,5.0,7.0,8.0,8.0,5.0,10.0,4.0,3.0,2.0,3.0,3.0,2.0,2.0
2023,2.0,1.0,3.0,0.0,1.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
2024,1.0,3.0,5.0,1.0,2.0,2.0,1.0,0.0,0.0,2.0,3.0,4.0,2.0,2.0,2.0,2.0
2025,1.0,2.0,1.0,1.0,2.0,3.0,3.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0
2026,6.0,10.0,12.0,8.0,8.0,1.0,7.0,2.0,2.0,6.0,4.0,6.0,3.0,2.0,2.0,1.0
2027,10.0,13.0,9.0,14.0,10.0,11.0,8.0,10.0,13.0,8.0,12.0,14.0,11.0,12.0,12.0,12.0
2028,2.0,11.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,2.0
2029,0.0,1.0,4.0,1.0,1.0,3.0,4.0,5.0,3.0,6.0,4.0,5.0,6.0,6.0,7.0,7.0
2030,3.0,4.0,3.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,1.0
2031,3.0,8.0,2.0,2.0,7.0,6.0,7.0,9.0,4.0,7.0,3.0,3.0,5.0,5.0,5.0,5.0
2032,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0
2033,15.0,12.0,0.0,1.0,19.0,25.0,7.0,2.0,2.0,2.0,11.0,3.0,4.0,3.0,3.0,2.0
2034,5.0,11.0,31.0,12.0,17.0,11.0,11.0,15.0,11.0,8.0,16.0,12.0,12.0,12.0,12.0,12.0
2035,2.0,0.0,0.0,0.0,0.0,4.0,1.0,1.0,3.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
2036,2.0,2.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0
2037,2.0,4.0,5.0,0.0,3.0,1.0,2.0,3.0,2.0,4.0,7.0,5.0,5.0,5.0,5.0,5.0
2038,3.0,9.0,10.0,5.0,9.0,1.0,3.0,2.0,2.0,0.0,5.0,3.0,1.0,1.0,0.0,-0.0
2039,10.0,9.0,11.0,5.0,8.0,7.0,16.0,10.0,6.0,5.0,9.0,7.0,7.0,7.0,7.0,7.0
2040,11.0,12.0,10.0,10.0,7.0,2.0,2.0,1.0,0.0,6.0,4.0,2.0,-0.0,1.0,1.0,1.0
2041,13.0,15.0,10.0,7.0,15.0,15.0,16.0,9.0,15.0,15.0,10.0,14.0,13.0,13.0,14.0,14.0
2042,5.0,2.0,1.0,1.0,4.0,7.0,4.0,6.0,2.0,4.0,6.0,6.0,6.0,6.0,6.0,7.0
2043,0.0,0.0,0.0,3.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2044,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0
2045,1.0,1.0,1.0,2.0,0.0,2.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2046,3.0,1.0,2.0,0.0,4.0,6.0,0.0,2.0,2.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0
2047,12.0,16.0,22.0,22.0,11.0,10.0,9.0,12.0,9.0,2.0,4.0,9.0,4.0,2.0,1.0,0.0
2048,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0
2049,2.0,1.0,3.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,2.0,2.0,2.0,2.0
2050,6.0,3.0,7.0,6.0,3.0,3.0,8.0,6.0,2.0,5.0,7.0,4.0,5.0,5.0,5.0,5.0
2051,2.0,4.0,1.0,2.0,3.0,5.0,5.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,1.0
2052,3.0,5.0,14.0,5.0,6.0,2.0,0.0,4.0,3.0,7.0,4.0,1.0,2.0,2.0,2.0,1.0
2053,2.0,2.0,1.0,1.0,1.0,0.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2054,4.0,6.0,10.0,0.0,1.0,5.0,1.0,3.0,4.0,1.0,3.0,2.0,1.0,1.0,1.0,0.0
2055,6.0,8.0,5.0,9.0,8.0,8.0,6.0,8.0,10.0,6.0,8.0,6.0,8.0,8.0,8.0,8.0
2056,2.0,3.0,7.0,4.0,5.0,5.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0
2057,4.0,7.0,5.0,7.0,6.0,6.0,6.0,6.0,8.0,10.0,5.0,9.0,8.0,9.0,9.0,9.0
2058,10.0,3.0,17.0,10.0,7.0,7.0,9.0,8.0,8.0,11.0,14.0,3.0,8.0,8.0,8.0,8.0
2059,2.0,4.0,3.0,2.0,0.0,3.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,3.0,3.0,3.0
2060,7.0,6.0,17.0,2.0,4.0,5.0,9.0,8.0,1.0,7.0,10.0,4.0,5.0,5.0,5.0,5.0
2061,5.0,3.0,8.0,5.0,5.0,4.0,6.0,0.0,1.0,2.0,4.0,3.0,2.0,2.0,1.0,1.0
2062,4.0,9.0,3.0,9.0,3.0,5.0,5.0,0.0,9.0,6.0,4.0,9.0,6.0,6.0,6.0,6.0
2063,4.0,8.0,4.0,7.0,6.0,6.0,10.0,3.0,10.0,13.0,10.0,9.0,11.0,11.0,12.0,12.0
2064,8.0,15.0,12.0,9.0,6.0,10.0,5.0,8.0,13.0,7.0,9.0,9.0,8.0,8.0,8.0,7.0
2065,3.0,4.0,0.0,4.0,6.0,1.0,3.0,3.0,3.0,4.0,3.0,7.0,5.0,5.0,5.0,5.0
2066,2.0,2.0,0.0,3.0,0.0,2.0,0.0,1.0,3.0,5.0,2.0,2.0,3.0,3.0,3.0,3.0
2067,3.0,3.0,6.0,4.0,4.0,4.0,2.0,7.0,4.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0
2068,1.0,1.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.0,2.0,5.0,3.0,3.0,3.0,3.0
2069,7.0,10.0,2.0,7.0,4.0,8.0,6.0,3.0,4.0,3.0,5.0,3.0,3.0,2.0,2.0,2.0
2070,4.0,3.0,3.0,6.0,7.0,2.0,6.0,2.0,7.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0
2071,4.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,2.0,7.0,3.0,3.0,4.0,4.0
2072,2.0,0.0,3.0,2.0,3.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0
2073,0.0,2.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0
2074,3.0,3.0,5.0,2.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,-0.0,-0.0
2075,7.0,10.0,7.0,9.0,10.0,12.0,13.0,6.0,8.0,8.0,12.0,7.0,9.0,9.0,9.0,9.0
2076,1.0,1.0,0.0,4.0,5.0,1.0,1.0,1.0,3.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0
2077,5.0,11.0,12.0,7.0,7.0,5.0,9.0,7.0,5.0,6.0,2.0,8.0,5.0,4.0,4.0,4.0
2078,4.0,6.0,9.0,6.0,8.0,10.0,3.0,5.0,5.0,4.0,8.0,6.0,6.0,6.0,6.0,6.0
2079,1.0,3.0,2.0,2.0,2.0,4.0,5.0,7.0,5.0,3.0,4.0,1.0,4.0,4.0,5.0,5.0
2080,5.0,10.0,9.0,7.0,8.0,9.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,3.0,3.0
2081,4.0,3.0,3.0,7.0,3.0,9.0,1.0,11.0,2.0,6.0,2.0,7.0,6.0,6.0,6.0,6.0
2082,5.0,5.0,1.0,3.0,4.0,7.0,5.0,5.0,4.0,4.0,3.0,3.0,4.0,4.0,4.0,4.0
2083,6.0,2.0,4.0,4.0,5.0,3.0,0.0,4.0,5.0,2.0,5.0,2.0,3.0,3.0,3.0,2.0
2084,7.0,5.0,1.0,6.0,5.0,3.0,3.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,2.0,2.0
2085,8.0,15.0,16.0,13.0,9.0,13.0,16.0,8.0,12.0,11.0,14.0,17.0,14.0,14.0,14.0,14.0
2086,0.0,1.0,1.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2087,95.0,128.0,73.0,85.0,86.0,75.0,70.0,79.0,97.0,70.0,84.0,62.0,67.0,64.0,61.0,59.0
2088,6.0,7.0,6.0,7.0,3.0,4.0,6.0,4.0,4.0,4.0,8.0,9.0,6.0,6.0,6.0,6.0
2089,7.0,9.0,21.0,5.0,4.0,6.0,9.0,4.0,6.0,3.0,4.0,8.0,4.0,3.0,3.0,2.0
2090,1.0,3.0,4.0,4.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,0.0,-0.0
2091,4.0,4.0,5.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,6.0,4.0,3.0,3.0,3.0,3.0
2092,1.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,1.0,1.0,1.0,1.0,1.0
2093,0.0,3.0,5.0,2.0,3.0,1.0,5.0,0.0,2.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0
2094,2.0,1.0,2.0,4.0,2.0,4.0,2.0,0.0,1.0,5.0,3.0,1.0,2.0,2.0,2.0,2.0
2095,5.0,1.0,2.0,1.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0
2096,24.0,52.0,58.0,64.0,29.0,40.0,28.0,32.0,23.0,11.0,29.0,26.0,18.0,16.0,13.0,11.0
2097,8.0,5.0,3.0,6.0,8.0,0.0,5.0,3.0,6.0,4.0,5.0,7.0,5.0,5.0,5.0,5.0
2098,3.0,6.0,7.0,6.0,6.0,3.0,1.0,5.0,7.0,5.0,7.0,3.0,5.0,5.0,5.0,5.0
2099,0.0,1.0,4.0,2.0,0.0,0.0,1.0,1.0,1.0,3.0,2.0,3.0,2.0,2.0,3.0,3.0
2100,3.0,3.0,7.0,2.0,6.0,2.0,6.0,2.0,3.0,3.0,4.0,5.0,4.0,4.0,4.0,4.0
2101,5.0,5.0,5.0,3.0,4.0,7.0,2.0,4.0,10.0,6.0,8.0,9.0,8.0,8.0,9.0,9.0
2102,10.0,13.0,6.0,6.0,9.0,14.0,18.0,18.0,10.0,10.0,13.0,9.0,13.0,13.0,13.0,14.0
2103,5.0,2.0,1.0,5.0,6.0,5.0,10.0,5.0,6.0,7.0,4.0,7.0,7.0,8.0,8.0,8.0
2104,4.0,10.0,5.0,3.0,5.0,5.0,4.0,7.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0
2105,3.0,1.0,1.0,2.0,1.0,5.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0
2106,4.0,4.0,1.0,6.0,7.0,6.0,4.0,7.0,3.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0
2107,1.0,0.0,0.0,3.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0
2108,2.0,3.0,4.0,2.0,4.0,2.0,4.0,1.0,4.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0
2109,5.0,20.0,16.0,11.0,5.0,5.0,0.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0
2110,2.0,4.0,4.0,4.0,5.0,0.0,3.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0
2111,5.0,12.0,4.0,7.0,7.0,12.0,6.0,5.0,5.0,8.0,9.0,11.0,9.0,9.0,9.0,9.0
2112,13.0,7.0,9.0,9.0,11.0,14.0,10.0,8.0,12.0,8.0,10.0,5.0,8.0,8.0,8.0,7.0
2113,11.0,5.0,7.0,11.0,12.0,11.0,7.0,10.0,5.0,8.0,5.0,9.0,7.0,7.0,7.0,7.0
2114,1.0,2.0,4.0,4.0,1.0,6.0,2.0,9.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,4.0
2115,13.0,18.0,6.0,15.0,14.0,20.0,15.0,24.0,11.0,20.0,14.0,19.0,19.0,19.0,20.0,20.0
2116,35.0,31.0,22.0,36.0,41.0,38.0,38.0,30.0,36.0,28.0,41.0,39.0,38.0,38.0,39.0,39.0
2117,2.0,9.0,11.0,7.0,2.0,8.0,1.0,5.0,6.0,4.0,6.0,6.0,5.0,5.0,5.0,4.0
2118,4.0,3.0,4.0,0.0,4.0,5.0,2.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,2.0,2.0
2119,1.0,1.0,1.0,0.0,1.0,2.0,2.0,2.0,2.0,5.0,3.0,3.0,4.0,4.0,4.0,5.0
2120,2.0,3.0,2.0,2.0,2.0,3.0,3.0,5.0,3.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0
2121,1.0,1.0,1.0,0.0,1.0,0.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0
2122,0.0,3.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0
2123,14.0,16.0,33.0,10.0,9.0,7.0,7.0,5.0,8.0,5.0,17.0,21.0,10.0,9.0,9.0,8.0
2124,5.0,1.0,10.0,4.0,5.0,7.0,1.0,5.0,4.0,2.0,5.0,3.0,3.0,3.0,3.0,3.0
2125,0.0,4.0,3.0,5.0,4.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0
2126,2.0,2.0,2.0,0.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,4.0
2127,0.0,2.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
2128,5.0,7.0,4.0,3.0,6.0,2.0,4.0,7.0,11.0,8.0,5.0,1.0,6.0,6.0,6.0,6.0
2129,1.0,1.0,5.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0
2130,5.0,4.0,3.0,4.0,7.0,4.0,7.0,10.0,7.0,4.0,5.0,3.0,6.0,6.0,6.0,6.0
2131,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0
2132,6.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2133,6.0,5.0,2.0,3.0,7.0,4.0,4.0,4.0,6.0,1.0,3.0,4.0,3.0,3.0,3.0,3.0
2134,9.0,10.0,4.0,11.0,14.0,10.0,13.0,11.0,4.0,4.0,6.0,4.0,5.0,5.0,4.0,4.0
2135,9.0,9.0,3.0,14.0,15.0,12.0,19.0,11.0,12.0,9.0,12.0,10.0,13.0,13.0,13.0,13.0
2136,2.0,4.0,5.0,4.0,3.0,4.0,2.0,2.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
2137,4.0,7.0,6.0,6.0,4.0,4.0,3.0,2.0,2.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0
2138,6.0,8.0,1.0,3.0,8.0,7.0,7.0,4.0,8.0,9.0,7.0,9.0,9.0,9.0,9.0,10.0
2139,2.0,2.0,6.0,4.0,5.0,6.0,5.0,3.0,2.0,3.0,7.0,7.0,6.0,6.0,6.0,6.0
2140,2.0,8.0,10.0,8.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,1.0,0.0,-0.0
2141,9.0,9.0,9.0,8.0,13.0,10.0,13.0,8.0,7.0,8.0,6.0,6.0,7.0,7.0,6.0,6.0
2142,4.0,7.0,6.0,2.0,2.0,5.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,2.0,2.0
2143,7.0,7.0,9.0,9.0,11.0,20.0,13.0,9.0,13.0,15.0,15.0,9.0,15.0,15.0,16.0,16.0
2144,3.0,10.0,5.0,6.0,6.0,7.0,6.0,5.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0
2145,5.0,6.0,4.0,8.0,5.0,7.0,16.0,7.0,5.0,3.0,5.0,9.0,7.0,7.0,7.0,8.0
2146,1.0,1.0,6.0,0.0,0.0,2.0,0.0,6.0,3.0,3.0,1.0,5.0,4.0,4.0,4.0,4.0
2147,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0
2148,5.0,5.0,5.0,6.0,9.0,11.0,6.0,8.0,6.0,7.0,8.0,3.0,7.0,7.0,7.0,7.0
2149,1.0,1.0,0.0,3.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2150,3.0,5.0,3.0,2.0,3.0,1.0,4.0,6.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0
2151,14.0,11.0,8.0,8.0,17.0,8.0,6.0,10.0,10.0,9.0,15.0,10.0,10.0,10.0,10.0,10.0
2152,4.0,5.0,5.0,8.0,1.0,3.0,4.0,2.0,1.0,3.0,7.0,4.0,3.0,3.0,3.0,3.0
2153,3.0,3.0,3.0,5.0,3.0,5.0,4.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0
2154,0.0,1.0,3.0,2.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0
2155,2.0,9.0,1.0,4.0,5.0,4.0,3.0,1.0,2.0,1.0,6.0,1.0,2.0,2.0,1.0,1.0
2156,2.0,6.0,4.0,6.0,1.0,1.0,0.0,1.0,4.0,3.0,0.0,2.0,1.0,1.0,0.0,0.0
2157,2.0,2.0,2.0,1.0,2.0,3.0,2.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0
2158,1.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0
2159,3.0,3.0,8.0,3.0,3.0,3.0,4.0,6.0,3.0,9.0,3.0,7.0,6.0,6.0,6.0,7.0
2160,2.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0
2161,1.0,2.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0
2162,3.0,3.0,2.0,2.0,7.0,1.0,0.0,3.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0
2163,1.0,5.0,2.0,5.0,1.0,1.0,2.0,2.0,3.0,0.0,2.0,2.0,1.0,1.0,1.0,1.0
2164,4.0,0.0,0.0,2.0,4.0,5.0,2.0,3.0,1.0,2.0,4.0,1.0,2.0,2.0,3.0,3.0
2165,0.0,0.0,4.0,1.0,1.0,2.0,2.0,2.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0
2166,2.0,4.0,7.0,3.0,4.0,4.0,5.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0
2167,6.0,6.0,2.0,3.0,4.0,7.0,10.0,1.0,6.0,5.0,3.0,1.0,3.0,3.0,3.0,3.0
2168,3.0,1.0,2.0,4.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,2.0,2.0,2.0,2.0
2169,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
2170,1.0,3.0,2.0,2.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0
